transliteration,translation,source_file
a-hu-ni se-eh-rum ag-ga-tam u-ul a-hi-iz-ma Psag-gi-ja a-hu-ni ag-ga-tam ù-ga-hi-is-sù,"Because our youngest brother had no wife, Saggija, our father, let him marry a wife.",akkadian-translation.csv
i-na-an-na dumu . m eg-gu ib-ta-aq-ru-ni-a-ti,Now his sons are making claims against us.,akkadian-translation.csv
gum-ma da-ba-bu-um an-nu-ù-um la ta-ba-ak-kim-ma dumu.meg-ki i-na ta-hi-ig-ti-ki la i-da-ab-bu-bu at-ti-ma la ta-da-ab-bu-bi-ma a-na pa-ni-ki la tu-ug-za-az-zi-ni-a-ti,"If this lawsuit does not please you and your sons do not sue due to your instigation, then you yourself shall not sue and not bring us to stand before you.",akkadian-translation.csv
ni-nu ù dumu . m e g-ki a-na di . k u 5 . m e g i ni-is-ni-iq a-wa-ti-ni li-mu-ru-ma,We and your sons want to go to the judges so that they may examine our affairs.,akkadian-translation.csv
gum-ma ga sag-gi-ja i-qi-ga-an-ni-a-gi-im dumu. m e [g]-gu le-qù-u-um ka-gi-id di. k u5 . m e s i-qa-ab-bu ni-a-gi-im-ma geme 2 nu-ta-a-ar,"If it is the case that his sons receive what Saggija gave us, the judges will tell us and we will return the slave girl.",akkadian-translation.csv
i-na a-wa-a-tim u-us-sI-ir-gi-ma a-na la da-ba-bi-im a-an-nam us-ta as-sI-si,I questioned her regarding the matter and I have made her promise that she will not sue.,akkadian-translation.csv
mi-im-ma la ta-na-az-zi-iq,Do not worry about anything.,akkadian-translation.csv
ki-ma la na-za-qi-ka e-ep-pu-ug,I will act in such a way that you do not need to be annoyed.,akkadian-translation.csv
ù dmarduk—mu-ga-lim is-sà-an-qa-am,"Furthermore, Marduk-mugallim has arrived here.",akkadian-translation.csv
te4 ma-am an-ni-a-am ma-ah-ri-gu a-ga-ak-ka-an,This matter I will present to him.,akkadian-translation.csv
ù at-ta ar-hi-is at-la-kam-ma la-ma d m a r d u k—mu-ga-lim a-ji-i-ga-am-ma ig-ta-ap-ru i ni-ig-mu-ur-gi-na-ti,"Come here quickly as well, so that we may finish the matter before Marduk-mugallim can write anywhere.",akkadian-translation.csv
ki-ma ti-du-û na-pf-ig-tam u-ul i-gu,"As you know, I have no life.",akkadian-translation.csv
ma-li te-er-ri-Au-Au-û û-ul i-ka-al-la-ak-kum,"Sesame, as much as you demand from him, he will not withhold from you.",akkadian-translation.csv
a.Aà-lam e-ri-iA,Cultivate the field.,akkadian-translation.csv
ni-di a-hi-im la ta-ra-aA-Ai,Do not be negligent.,akkadian-translation.csv
a.Aà-lam sa dEN. zU—uru 4 ke-er-ba-nam mu-li,Fill the field of Sin-eresh with clods.,akkadian-translation.csv
as-sum gu 4 Aa tu-uA-ga-ri-ru ma-di-is a-na-qû-sû-um,I am very anxious about the ox that you let run away.,akkadian-translation.csv
te4 em-Au a-li-kam Au-up-ra-am,Send me news of him by a messenger.,akkadian-translation.csv
a-na a[-a] d-da-a qi-bi-ma,Speak to Adda.,akkadian-translation.csv
um-m[a] a-wi-il—i s t a r ma,Thus says Awil-Ishtar.,akkadian-translation.csv
a-di-ni it-ti é . g al [û]-ul an-na-ma-ar,Until now I have not yet negotiated with the palace.,akkadian-translation.csv
a-na a-hi—sa-gi 4 iA aA-pu-ra-am,I have written to you regarding Ahi-shagish.,akkadian-translation.csv
am-mi-ni la ta-at-ru-da-aA-Au,Why did you not send him to me?,akkadian-translation.csv
a-Aa-ap-pa-ra-am-ma sû-ha-ra-am û-ul i-ta-ra-du-nim,"I am writing to you, but they do not send the servant to me.",akkadian-translation.csv
sû-ha-ra-am e-li-ja-a ir-ta-mu-Au,Have they loved the servant more than me?,akkadian-translation.csv
Pdu10—wa-Aa-ab-Au la ik-ka-al-la-a[m],Tab-wa-abshu should not be delayed.,akkadian-translation.csv
um-ma pi-ru-ru-turn-ma,Thus says Pirurtum.,akkadian-translation.csv
be-li ù be-el-ti aA-Au-mi-ja da-ri-iA u 4-mi li-ba-al-li-tû-k[a],May my lord and my lady keep you alive forever for my sake.,akkadian-translation.csv
at-ta r gin . k u b a b b a r tu-Aa-bi-lam-ma,You sent me 1 shekel of silver.,akkadian-translation.csv
ki-ma i-ul te-re-mi-ni,you have not had mercy on me,akkadian-translation.csv
ki-ma ka-al-bi da-ah-ti ii-ul ta-sa I-li,"As (if I were) a dog, you do not care about me.",akkadian-translation.csv
di-im-ti ù di-ma-ti e-li-ki li-li-ik,May my tear and my lament come upon you!,akkadian-translation.csv
as-sum pa-qi-dam la i-Su-11 a-di ul-la-ma am-tu-ut,"Because I have no provider, I have now died forever.",akkadian-translation.csv
si-tù-ti le-qf-a-at,I am despised.,akkadian-translation.csv
sum-ma sa-al-ma-a-ku gi-mil-la-ki ii-ta-ar,"If I am (again) well, I will repay you the favor.",akkadian-translation.csv
i-nu-ma ah-hu-ia a-na a-ka-lim ù si-ka ri im a-na-ku-is a-O.-al,"When my 'brothers' are there, must I (then) pay attention to bread and beer?",akkadian-translation.csv
is-tu 114 25 . k a m na-ah-la-ap-tum mi-nu-um i-pi-sa,Since twenty-five days—of what nature is a garment?,akkadian-translation.csv
ba-ri-a-ku ù ka-si-a-ku,I am hungry and I am cold.,akkadian-translation.csv
an-ni-tam aq-bi-ku[m],This I have said to you.,akkadian-translation.csv
a-wi-lum tu-ur-r[a-am li-iq-bi],May the lord command the return!,akkadian-translation.csv
la sa-al-ma-am-ma-am-ma iq-bi-kum,He told you something truly incorrect.,akkadian-translation.csv
kù.babbar-ka e-si-ir-coa,Request your silver.,akkadian-translation.csv
a-na pa-ni-su li-ip-ri-ik,may it place itself in his way!,akkadian-translation.csv
um-ma lü dnin.urta-ma,Thus says Lu-Ninurta.,akkadian-translation.csv
as-sum P dutu-dingir ses dutu-igi.mu bùr.4 iku a.sà-lam sà l.dib dutu-igi.mu sa bàd-x.ki is-tu a-na é s . g àr-ri-im te-e1-te-qù-i i i-di-is-Sum,"As for Shamash-ilum, the brother of Utu-igimu, give him a field of four bur from the property of Utu-igimu in Dur-x as soon as you have taken him into service for the tasks to be performed.",akkadian-translation.csv
ki-ma 1a-bé-e-ri-su a-gar da-am-qù i-di-is-sum,"Give to him a field like his old one, where the soil is good!",akkadian-translation.csv
Pi-li-ma-an—ze-ni [i-na] ti-bi a. s à-lim it-te-bi,Iliman-zeni has just made an attack on the field.,akkadian-translation.csv
a-[n] a a . s à-Ern ù. se-e-im ma-am-ma-an la i-te-eh-hi,No one shall touch the field and the barley!,akkadian-translation.csv
su-pu-ur-ma a.sà-lam li-DI-in-nu-su,Send word and they shall confirm the possession of the field to him!,akkadian-translation.csv
a. sà-um i-na dub-pi û-ul sa-ki-in-sum,The field is not recorded for him on the tablet.,akkadian-translation.csv
a-na a g a. u s. e. n e sa-ki-in,It is recorded for the soldiers.,akkadian-translation.csv
a-wi-lum i-na qâ-ti a g a. u s. e. n e a. s h.-am û se-si,The man has leased the field from the soldiers.,akkadian-translation.csv
bùr.6 iku a.sà su-a-ti a-na-ku ad-di-in,I have given that field of six bur.,akkadian-translation.csv
a-na dumu.mes a-hi-su a-gar ta-na-di-in,You will give it to the sons of his brother on the spot!,akkadian-translation.csv
a-na a. s à-lim su-a-ti ma-am-ma-an la te4 hi-a-am,No one shall touch that field.,akkadian-translation.csv
a. sà-lam ù se-a-am ta-ad-di-in,You have given field and barley.,akkadian-translation.csv
a-pa-lam an-ni-a-am ma-har gar-ri-im te-li-i,Can you justify this before the king?,akkadian-translation.csv
a. Sà-am ù Se-a-am a-na ib-ni—dEN.zu te-e-er,Return the field and the barley to Ibni-Sin!,akkadian-translation.csv
a-na su-dMAR.Tu qi-bi-ma,To Su-Amurrum speak:,akkadian-translation.csv
gi-mil-lam sa e-li-ja ta-as-ku-nu ma-ti a-na-ku lu-te-er,"The kindness that you have shown me, when shall I repay it?",akkadian-translation.csv
[gi-mi]l du-um-qi-im da-ri-a-am dutu ù dmarduk [e-l]i-ka li-is-ku-nu,"May Shamash and Marduk bestow a good, lasting kindness upon you.",akkadian-translation.csv
a-nu-um-ma P dUtU-we-dam-ia-sur at-tar-da-ak-kum,I have now sent Shamash-wedam-usur to you.,akkadian-translation.csv
1 gis . mä. t u r a-na ra-ka-bi-j a id-na-as-su,Give him a small boat for my journey.,akkadian-translation.csv
ja-ti la ta-ma-as-si,Do not forget me.,akkadian-translation.csv
ni-di a-bi-im u-ul i-su,I am not negligent.,akkadian-translation.csv
a-na mu-na-wi-rum qi-bi-ma,"To Munawwirum, speak:",akkadian-translation.csv
a-nu-um-ma tup-pi uS-ta-bi-la-ak-kum,I am herewith sending my letter to you.,akkadian-translation.csv
wa-Sa-ba-am Su-si-ib,Let it be occupied by a tenant!,akkadian-translation.csv
as-ba-as-so-6-6-ma,I have arrested him.,akkadian-translation.csv
i-te-ek-ma-an-ni,He has taken him away from my hand.,akkadian-translation.csv
i-ha-at-ti-ma i 0 é. g a l ta-pa-al,"If he fails, you will be answerable to the palace.",akkadian-translation.csv
an-na-nu-um ki-a-am u-na-hi-id-ka,From here I have instructed you as follows:,akkadian-translation.csv
u4 um un-ne-du-uk-ki ta-am-ma-ru,"On the day you see my letter,",akkadian-translation.csv
um-ma u-bar— dAi-ma,thus (says) Ubär-Nabium:,akkadian-translation.csv
d UtU û dmarduk da-ri-is u 4-mi a-bi li-ba-al-li-tù,Samas and Marduk may keep my father alive forever.,akkadian-translation.csv
dingir na-si-ir a-bi-ja ka-ta re-es-ka a-na da-mi-iq-ti[m] li-ki-il,"The god who protects you, my father, may he be at your disposal for good.",akkadian-translation.csv
Sulum a-bi-j a ma-har dutu ù dmarduk lu da-ri,The well-being of my father may be permanent before Samas and Marduk.,akkadian-translation.csv
a-na a-hi-ja ù a-ha-ti-ja qi-bi-ma,To my brother and my sister speak:,akkadian-translation.csv
um-ma Su—dMAR.Tu-ma,thus (says) Su-Amurrum:,akkadian-translation.csv
dutu ù dmarduk li-ba-al-1i-tû-ku-nu ti,Samas and Marduk may keep you alive.,akkadian-translation.csv
lu Sa-al-ma-tu-nu,You may be well.,akkadian-translation.csv
te4-ma-am Su-up-ra-nim,Send me (your) report.,akkadian-translation.csv
a-na 2 u4-mi a-ka-a§-Sa-da-ki-ma,Within 2 days I will arrive at your place.,akkadian-translation.csv
a-na l ii - d d u m u. z i. d a qi-bi-ma,To Lu-Dumuzida speak:,akkadian-translation.csv
um-ma wa-tar — d u t u-ma,thus (says) Watar-Samas:,akkadian-translation.csv
d utu ù dG1R.uNu.gal aS-Sum-ja da-ri-iS u 4-mi li-ba-al-li-tù-i1-ka,Samas and Nergal may keep you alive forever for my sake.,akkadian-translation.csv
a-na a-[t]a-a qi-bi-ma,To Atâ speak:,akkadian-translation.csv
urn-ma il-ta-na-turn-ma,The word of Iltanatum:,akkadian-translation.csv
be-li ù be-el-ti li-ba-al li [t]ii-ka,May my lord and my mistress keep you in good health!,akkadian-translation.csv
[sa-as]-qa-am û-ul i-gu-û,I do not have fine flour.,akkadian-translation.csv
a-na a-wi-il— d i g k u r a-hi-ia,To my brother Awil-Adad.,akkadian-translation.csv
a-na a-wi-il— d i g k U r qi-bi-ma,To Awil-Adad speak:,akkadian-translation.csv
um-ma dumu - m u n u s —e-le-e-ma,The word of Marat-ele:,akkadian-translation.csv
be-li ù be-el-ti as-su-mi-ia li-ba-al-li-tû-ka,May my lord and my mistress keep you healthy for my sake!,akkadian-translation.csv
a-nu-um-ma ag-tap-ra-ku-um,I am now writing to you herewith.,akkadian-translation.csv
at-wa-ga gu-mu-ur,Make an end to her dispute!,akkadian-translation.csv
a-na SAL be-le-su-nu qi-bi-ma,To Belessunu speak:,akkadian-translation.csv
urn-ma a-ad-da-turn-ma,The word of Addatum (Little Father):,akkadian-translation.csv
i-na a . s à su-a-ti i SAR a . à-um la il-la-ap-pa-at,"From that field, not even a surface of one square rod shall be touched!",akkadian-translation.csv
a-nu-um-ma e-em-me-e ù ri-im—dEN . zu at-tar-[d]a-ak-kum,Now I send Emme and Rim-Sin to you.,akkadian-translation.csv
i-nu-ma is-sà-an-qù-ni-ik-kum a-na ka dub i-si-ih-t[i]m sa ma ah-ri ia uk-ti-[i]n-nu a . Sà . hi . a id-na-su-nu-si-im-ma ar-hi-is ap-l[a]-gu-nu-ti-ma,"When they have arrived at your place, give fields to them according to the wording of the assignment document that was established in my presence and satisfy them quickly!",akkadian-translation.csv
as-sum dumu . mes ensi 2 . mes sa i-na kâ é . gal iz-za-zu a . Sà-im a-pa-li-im iŠ-sa-ap-ra-ak-kum,It has been written to you to legally issue fields to the members of the tenant farmer class who serve at the palace gate.,akkadian-translation.csv
a-na mi-nim a-di i-na-an-na la ta-pu-ul-Su-nu-ti,Why have you not satisfied them until now?,akkadian-translation.csv
a-nu-um-ma ri-mi-ia pa-na—mi-li su—e mi-id ù i-ii—ip-pa-al-sà-am at-tar-dam,"Now I send Rimija, Ana-sillisu-emid and Ili-ippalsam to you.",akkadian-translation.csv
a-na pi-i dub i si ih tim sa û-sa-b[i-1]a-ak-kum dumu . mes ensi2 . mes sa i-na kâ é . gal iz-za-az-zu a . Sà-am a-pu-ul,"According to the assignment document which I sent to you, legally issue fields to the members of the tenant farmer class who serve at the palace gate!",akkadian-translation.csv
as-sum lû ki . sur . ra . ki . mes sa a-na i-te-e-su-nu ku-[u]n-nim 1a is-ni-qû-ni-kum-ma ta-as-pur-am a-nu-um-ma 16 k i. sur . r a. k i. mes at-tar-dam,"Concerning the people of Kisura who had not arrived at your place to have their borders established, about which you wrote to me — I am now sending the people of Kisura to you.",akkadian-translation.csv
ù é . a—ra-bi ù tap-pé-su i-wA-e-ra-am-ma it-ti-su-nu it-ta-al-ku-nim,"Also, Ea-rabi and his companions have departed there with them on my behalf.",akkadian-translation.csv
a-wa-a-t[im] Si-n[a-t]i ki-ma û-wA-e-ru-ku-nu-ti ep-sa,Carry out these orders as I have commanded you!,akkadian-translation.csv
a-na d u t u—na-si-tr qi-bi-ma,Speak to Shamash-nasir.,akkadian-translation.csv
um-ma in-bi—er-Se-tim=ma,Thus says Inbi-ersetim.,akkadian-translation.csv
a u t u ù d i n a n n a li-ba-al-li-tù-ka,May Shamash and Inanna keep you alive.,akkadian-translation.csv
a-na io g i n u r u d u as-pur-ra-ak-kum-ma û-ul tu-Sa-bi-lam,"I wrote to you for 10 shekels of copper, but you did not have them brought to me.",akkadian-translation.csv
a-nu-um-ma hu-za-lum at-tar-da-ak-kum,Herewith I send you Huzalum.,akkadian-translation.csv
ma-hi-ra-am ù-Sa-aS-qa1 4 a> 1° io g i n u r u d u su-bi-lam,I will have the market price weighed; send me 10 shekels of copper.,akkadian-translation.csv
um-ma at-ta-a-ma [ g u ] 4 . h â a-na-sà-1 a-am,You said as follows: 'I will transport the cattle to you.',akkadian-translation.csv
[ a . S ] à S e .gis . i à e-te-ri is,I have just cultivated the sesame field.,akkadian-translation.csv
a-na se-er d u t u—ra-bi na-pa-hi-im a-li-ik-raa,"Go to Shamash-rabi, the smith.",akkadian-translation.csv
as-sum ru-ql-im te4 ero-Su ga-am-ra-am su-up-ra-am,Write me a full report about the kettle.,akkadian-translation.csv
a-na nu-ûr—dutu P a-wi-il—diskur il ugula.nam.io . m e s qi-bi-ma,"Speak to Nur-Shamash, Awil-Adad, and the foreman of ten.",akkadian-translation.csv
um-ma dutu— na-si-ir-ma,Thus says Shamash-nasir.,akkadian-translation.csv
ki-a-am i -wa-er-ku-nu-ti um-ma a-na-ku-ù-ma,I commanded you as follows: 'Thus I (said).',akkadian-translation.csv
i-na ba-ab d i n a n n a ta-aS-ba-ma qak-ka-di k u b a b b a r ù [S] a re-qû su-ut-ra-nim-ma 1u-us-me,"Sit in the gate of Inanna and write down for me the total amount of silver and what is still outstanding, that I may hear.",akkadian-translation.csv
ù Sa k u b a b b a r i-di-nu-ii la id-di-nu Au-ut-ra-nim-ma lu-uS-me,"Write down for me also who gave silver and who did not give, that I may hear.",akkadian-translation.csv
ù a-wi-lum pa-ni a-wi-lim i-na ba-ab d i n an n a la it-ba-a1,"In the gate of Inanna, no one should show favor to another!",akkadian-translation.csv
8 ni-ri ri-ba-tum i-na mu-hi-ku-nu Sa-ak-na-at,A tax arrear of 8 nerrum rests upon you.,akkadian-translation.csv
ù a-na-ku i-na si-[i]b li-bi mé-sa-a-ku,Also I am despised in my heart's desire.,akkadian-translation.csv
ma-an-nu-um ki-ma ku-nu-ti ra-ab,Who is as great as you?,akkadian-translation.csv
PSa-ri-kam ù i-Sa —i-lum id-na-nim-ma <li >-it-ta-al-ku-ni[m],Give me Arikum and Isha-ilum and let them depart to me.,akkadian-translation.csv
a-na se-ri-j a Su-ri-a-Su-nu-ti,Have them brought to me.,akkadian-translation.csv
a-na i-din—i r .r a qi-bi-ma,Speak to Iddin-Irra.,akkadian-translation.csv
um-ma dEN.zu —ma-gir-ma,Thus says Sin-magir.,akkadian-translation.csv
a-nu-um-ma 2 ma-na u r u d u us-ta-bi-la-ak-kum,Herewith I am sending you 2 minas of copper.,akkadian-translation.csv
ma-AH-[1]a-la-at bi-tim li-is- [t]e a041-la,Let those of the house be sharpened.,akkadian-translation.csv
ù 2 u r u d u. m a[ r] su-us-pf ik ma,Also have 2 copper spades cast.,akkadian-translation.csv
pu-uh sa tu-Sa-ba-lam i-na bi-tim Su-ku-un,Deposit in the house the replacement for what you will send me!,akkadian-translation.csv
re-es-ka li-ki-il-la,They should be ready for you.,akkadian-translation.csv
li-ba-ki la i-ma-ra-as,Do not grieve,akkadian-translation.csv
ù li-bi ul i-ma-ra-as,then I will not grieve!,akkadian-translation.csv
a-na be-el-ti-ia qi-bi-ma um-ma dEN.zu—e-ri-ba-am-ma,To my mistress speak: thus says Sin-eribam:,akkadian-translation.csv
i-na-an-na is-tu u4 10.kam lú.hun.gá us-sur,Now the hired laborers have been released for ten days.,akkadian-translation.csv
a-na ta-ri-su-nu at-ta i-zi-iz,Step up to fetch them!,akkadian-translation.csv
ri-sa-am ki-lam,Keep (them) at my disposal!,akkadian-translation.csv
lu-pu-ul-ka,I will pay you!,akkadian-translation.csv
a-na sa-pi-ri-ia qi-bi-ma um-ma sa—dutu—ni-nu-ma,To my supervisor speak: thus says Sa-Samas-ninu:,akkadian-translation.csv
dutu ù dmarduk as-su-mi-ia da-ri-is u4-mi-im sa-pi-ri li-ba-al-li-tù,May Shamas and Marduk for my sake keep my supervisor healthy for all time!,akkadian-translation.csv
ha-bu-ru-um ma-di-is dam-qá-at,"The young grain is very good,",akkadian-translation.csv
a-na a-ma-ar sa-pi-ri-ia i-re-du-ú,it is suitable for my supervisor to see.,akkadian-translation.csv
[as-sum] te4 e-em a.g[à-im] [g]a. [t]a-ag-pu-ra-am [u]m-ma at-ta-a-ma,Regarding the matter of the field about which you had written to me as follows:,akkadian-translation.csv
b ù r. 2 iku a. g à a-na er-re-gu-tim [a]m-ra-am lu-ri-ig,"Find me a field of two bur for cultivation in lease, I want to cultivate (it)!",akkadian-translation.csv
i-n]a-an-na b ùr. 2 iku a. g à [a-n]a er-re-gu-[t]i[m] [a]-tam-ra-ak-kum,I have now found for you a field of two bur for cultivation in lease.,akkadian-translation.csv
[ar-hi-is a]l-kam-ma [ a] . s à e-ri-fg,Come here quickly and cultivate the field!,akkadian-translation.csv
d u b -pa-gu gu-zi-ib,Have the contract issued!,akkadian-translation.csv
[a-na] kfiik ru-û [qi]-bi-ma [um-ma] dmarduk -mu-ga-llm-ma,To Kikru speak: thus says Marduk-mugallim:,akkadian-translation.csv
[a]-na a-bi-ia [q]j-bf-ma [um]-ma l-1i-ip-pa-al-sà-am-ma,To my father speak: thus says Ili-ippalsam:,akkadian-translation.csv
ah-hu-[s]a ha-ab-lu-gi-i-[m]a il-li-[i]k ii-lam-mi-da-an-ni-ma a-na se-ri-[k]a ag-tap-ra-ag-s[i x],Her brothers have deprived her of her own. She has set out and brought it to my knowledge and I am sending her herewith to you.,akkadian-translation.csv
urn-ma lù-dnin.urta-ma,Thus has Lu-Ninurta said.,akkadian-translation.csv
ip-qû—d s a .1a 1i-[re-e]s,Ipqu-Sala shall cultivate it!,akkadian-translation.csv
ri-qù-uz-zu la i-tu-ra-[x],Let him not return empty-handed!,akkadian-translation.csv
"ma-la i-na qâ-ti-ka i-b[a]-as-s""i-a su-ut-ra-am-masu-bi-[1a]m","Everything that you have, write it down and send it to me!",akkadian-translation.csv
