transliteration,translation
iš-tù ITU.KAM qá-ra-a-tim li-mu-um a-šùr-SIPA DUMU ì-lí-e-mu-qí ki-ma a-wa-at kà-ri-im 1½ ma-na.TA a-na 1 GÚ-tim i-na ITU.KAM ṣí-ib-tám ú-ṣa-áb,"Reckoning from month VIII, eponymy of Aššur-rē'ī, son of Ilī-emūqī, in conformity with the rule of the kārum, he will an interest of 1 ½ mina per talent per month."
ÌR a-bi4-ì-lí ù ri-ki-sú a-na 3½ GÍN KÙ.BABBAR SAHAR.BA ku-a-li DUMU a-lá-bi4-im iš-tí {d}UTU,"The slave Abī-īlī with his fetter for 3 ½ shekels of 'dust silver' Kuliya, son of Ali-abum bought from Šamaš-dugul, son of Ibni-Adad."
É ša kà-ni-iš É-be-et hi-na-a ša a-šar ili5-ba-ni na-lu-ni šu-ma É-té šu-nu ša ku-li-a i-tù-ru-ú ⅓ ma-na 4 GÍN KÙ.BABBAR ša ší-im É-té šu-nu-tí en-um-a-šur a-na PÚZUR-a-šùr iš-qú-lu ší-be-e en-um-a-šùr a-na ku-li-a ú-šé-lá-ma ½ ma-na KÙ.BABBAR ku-li-a a-na en-um-a-šùr i-ša-qal,"The house in Kanesh, the house of Hinnaya, where Ilī-bāni lives I lies buried, should that house become Kuliya's property, then for the 24 shekels of silver that Ennam-Aššur paid as price for this house to Puzur-Aššur, Ennum-Aššur will produce witnesses against Kuliya and Kuliya will pay to Ennum-Aššur ½ mina of silver."
šu-ma É-té šu-nu-tí ku-li-a lá il5-qé a-na KÙ.BABBAR-pì-šu wa-ší-ib bé-tim en-um-a-šùr i-šé-e,"Should Kuliya not acquire that house, then Ennum-Aššur will sue the resident of that house for his silver."
IGI a-šùr-ták-lá-ku DUMU kàr-wa-a IGI ÌR-ad-a-šùr DUMU DIRI-e-im,"In the presence of Aššur-taklāku, son of Karwaya, of Urad-Aššur, son of Watrum."
13 ma-na KÙ.BABBAR ṣa-ru-pá-am en-um-a-šùr DUMU sú-in-na-da 5⅓ ma-na KÙ.BABBAR ṣa-ru-pá-am sú-in-na-da me-ra-šu il5-qé-ú i-na ší-im <gap>,"Ennam-Aššur son of Suen-nādā has received 13 minas of refined silver, and Suen-nādā his son has received 5 ⅓ minas of refined silver from the proceeds of Ušinalam's wool."
IGI a-šùr-i-mì-tí IGI iš-me-DINGIR IGI bi-<gap> DUMU ha-na-ni-a IGI DINGIR.SIPA DUMU ša-ak-ṣí-im,"Witnessed by Aššur-imittī, by Išme-ilum, by Bi <gap> son of Hannāniya, by Ili-rē'ī son of Šakṣum."
dan-a-šùr sí-ki e-na-sú-in DUMU i-dí-a-bi4-im ú-kà-al-ma a-na ha-nu DUMU i-tur4-DINGIR a-na qá-ta-tim i-dí-šu,Dan-Aššur detains Enna-Suen son of Iddin-abum and he gave him to Hanu son of Itūr-ilī as guarantor.
um-ma dan-a-šùr-ma a-wi-lam tù-ta-ra-am šu-ma a-wi-lam lá tù-ta-e-ra-am a-na 12 ma-na KÙ.BABBAR ù ṣí-ba-tí-šu ša ṭup-pì-im ha-ar-mì-im ša hu-bu-ul a-bi-šu ta-za-za-am,"Dan-Aššur said: ""You will return the man. If you have not returned the man you will be responsible for 12 minas of silver and its interest in accordance with the certified tablet concerning his father's debt."""
um-ma e-na-sú-in-ma ša a-na ma-nim ha-bu-lu,"Enna-Suen said: ""For his debt to whom?"""
um-ma dan-a-šùr-ma lu a-na a-bi-a lu a-na DAM.GÀR-ri-im ha-bu-ul ù šu-ma ṭup-pá-am ša ša-ba-e tí-šu bi-lam-ma ṭup-pá-am du-uk,"Dan-Aššur said: ""He is indebted either to my father or anonymously. But if you have a quittance, then bring it and invalidate the tablet."""
a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-ìš i-dí-ni-a-tí-ma ší-bu-tí-ni IGI GÍR ša a-šùr ni-dí-in,The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger.
IGI na-zi IGI PUZUR4-a-na IGI ah-ša-lim,"Witnessed by Nazi, by Puzur-Anna, by Ah-šalim."
a-na ma-nu-ki-a-šùr DUMU a-šùr-DU10 ù a-ha-tim DUMU ší-na-na-tim KIŠIB ú-ṣur-ša-a-šùr DUMU šu-ku-bi4-im,"To Mannum-kī-Aššur s. Aššur-ṭāb and Ahātim s. Šinunutum, seal of Uṣur-ša-Aššur s. Šu-Kūbum."
a-na en-nam-a-šur ù a-lá-hi-im qí-bi-ma um-ma SIG5-pí-a-šur-ma 10 ma-na,To Ennam-Aššur and Ali-ahum from Damiq-pī-Aššur:
AN.NA ku-nu-ki-a e-ni-iš-ta-ru-um ub-lá-ku-nu-tí 1 TÚG SIG5 a-lu-a ub-lá-ku-nu-tí,Eništārum brought 10 minas of tin under my seal to you. Aluwa brought you 1 fine textile.
a-hu-a a-tù-nu KÙ.BABBAR ší-im AN.NA-ki ú ší-im ṣú-ba-tí-a šé-bi-lá-nim-ma gi-mì-lá-am i-na ṣé-ri-a šu-uk-na,"My dear brothers, send me the proceeds in silver from the tin and my textiles and thus do me a favour."
mì-li-ik lu-qú-tim ša tám-kà-ri-im mì-il5-kà,Take a decision concerning the merchant's goods.
i-na {d}UTU-ši ú-ṣú-ur-ša-IŠTAR e-ra-ba-ni na-áš-pé-ra-tim ší-ta-me-a-ma ú-ma-kál lá i-sà-hu-ur,"Hear the missives the very day Uṣur-ša-Ištar arrives, and without a single day's delay"
iš-tí-in i-na ṣú-ha-ri-ku-nu ša ki-ma qá-qí-dí-ku-nu iš-tí-šu ṭù-ur-da-ni-ma a-ni-tám lá a-ni-tám tí-ir-ta-ak-nu li-li-kam-ma ù tí-ir-ta-ku-nu a-na tám-kà-ri-im li-li-kà-am,"send with him one of your servants, whom you trust like yourselves, and write me whether it is so or not, and only then send word to the merchant."
tám-kà-ru-um a-na pá-ni-a i-da-gal ih-da lá ta-ša-lá-ta,"The merchant is relying on me. Take care, do not act rashly."
<gap> na <gap> PÚZUR-a-šùr DUMU a-hu-wa-qar iš-tù <gap> ub-lu-ni-ni,"broken <gap> Puzur-Aššur?, son of] Ahu-waqar from <gap> brought here."
ŠÀ.BA 4 TÚG.HI.A <gap> iṣ-hi-ru-ma,Therefore 4 textiles <gap> were deducted.
ší-tí TÚG.HI.A 20-<gap> ù e-ma-re ṣa-lá-me-e <gap> ša-du-a-tum ù ú-ku-ul-tí e-ma-re 5 ma-na 7½ GÍN KÙ.BABBAR iš-qú-lu <gap> ù 3 e-ma-re ṣa-lá-me ù me-at 70 ma-na URUDU ša kà-ni-iš a-ba-an ma-tim ma-tim ša a-šùr-<gap> ir-de8-a-ku-nu-tí-ni ŠÀ.BA 1 TÚG a-na li-tab-ší-šu,"The rest of the textiles <gap> and the black donkeys <gap> silver the šaddu-utu-tax and the food of the donkeys, all together they paid 5 minas and 7 ½ shekels of silver <gap> and the 3 black donkeys and 170 minas of copper of Kanesh, according to the Anatolian weight standard, which Aššur- <gap> lead to you, 1 textile thereof was for his own clothing."
iš-tù ṣí-tum ša a-bi-a-a ú a-šùr-ták-lá-ku ù KÙ.BABBAR i-ku-pí-a lu uk <gap> 3 ma-na KÙ.BABBAR iz-ku-ú-šu 6 <gap> KÙ.BABBAR iz-ku-ma ku-li-a il5-qé a-na a-wa-tim a-ni-a-tim wa-bar-tum ša ša-lá-tù-wa-ar i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in IGI a-šùr-<gap> ù e-na-a-šùr DUMU i-ku-pì-a-šùr IGI <gap> a-ni-na-a DUMU DIRI-im tap-pá-i-ni 10 TÚG <gap> ša a-bi4-ni a-na kà-ri-im kà-ni-iš a-na <gap> ú-bi4-il5 5½ ma-na AN.NA ša i-na <gap> ib-tù-ru-ma il,After the expenses of Abiaya and Aššur-taklāku and the silver of Ikuppia <gap> had been paid 3 minas and 6 shekels of silver became freely available for him. Six minas of silver which were cleared Kuliya took.
15⅓ GÍN KÙ.BABBAR ší-im URUDU i-na li-bi4 ku-lu-ú DUMU a-šur-ma-lik,"15 ⅓ shekels of silver, the price of copper, is owed by Kullu son of Aššur-malik."
IGI a-lá-hi-im kà-ṣa-ri-šu IGI ma-nu-um-ba-lum-a-šur DUMU a-šur-re-i,"Witnessed by Al-ahum, his transporter, by Mannum-bālum-Aššur son of Aššur-rē'ī."
1⅔ ma-na KÙ.BABBAR SAHAR.BA i-ṣé-er ku-li-a DUMU a-lá-bi4-im a-mur-{d}UTU DUMU be-lá-nim ú e-na-a-šur DUMU šu-ul-mì-im-ša-a-šur a-šur-ma-lik DUMU ku-ra-ra i-šu,"1 ⅔ mina of 'silver dust' Kuliya, son of Ali-abum, Amur-Šamaš, son of Bēlānum, and Ennam-Aššur, son of Šulmim-ša-Aššur, owe to Aššur-mālik, son of Kurara."
a-na 1 ma-na-im 1½ GÍN.TA KÙ.BABBAR i-na ITU.1.KAM ṣí-ib-tám ù-ṣú-bu,Per mina they will add 1 ½ shekel of silver per month as interest.
KÙ.BABBAR i qá-qá-ad šál-mì-šu-nu ú ke-ni-šu-nu ra-ki-is,Who of them is financially sound and available is liable for the silver.
ITU.1.KAM ku-zal-lí li-mu-um a-bu-ša-lim DAM.GÀR DUMU ì-lí-a-lim,"Month 11 of the eponymy of Abu-šalim, the trader, son of Ilī-ālum."
KÙ.BABBAR il5-qé-ú-ni DU10-a-šùr DUMU ili5-pì-ú-ṣur hu-du-be-lí IR-sú 3 be-ru-ú li-ip-ta-num DUMU qar-da-a e-na-a-šur DUMU i-ku-pì-a-šur ù a-mur-{d}UTU DUMU pì-lá-ah-a-nim i-na ša-ha-tí-šu-nu i-zi-zu,"When they received the silver Ṭāb-Aššur, son of Ilī-pī-uṣur, Hudu-bēlī, his slave, and 3 bēru, Liptānum Qardaya, Ennam-Aššur, son of Ikuppi-Aššur, and Amur-Šamaš, son of Pilah-Anum, assisted them."
IGI a-šur-e-nam DUMU bur-sú-in IGI e-na-a-šur DUMU e-nu-um-a-šur IGI e-na-a-šur DUMU pì-lá-ah-IŠTAR,"In the presence of Assur-ennam, son of Bur-Suen, of Ennam-Aššur, son of Ennum-Aššur, of Ennam-Aššur, son of Pilah-Ištar."
URUDU i-ṣé-er ku-li-a DUMU a-lá-bi4-im a-mur-{d}UTU DUMU be-lá-nim ù e-na-a-šur DUMU šu-ul-mu-ša-a-šur a-šu,Who of them is financially sond and available is laible for the copper.
KÙ.BABBAR ki-ma a-šùr-ma-lik DUMU lu-zi-na a-šùr-GAL DUMU ma-nu-um-šu-um-šu i-na ší-im SÍG.HI.A ša ú-ší-na-lam il5-qé,Aššur-rabi son of Mannum-šumšu has received 3 minas of 16 ⅙ shekel of silver on behalf of Aššur-malīk son of Luzina from the proceeds of Ušinalam's wool.
IGI i-lá-áš-ra-ni DUMU sú-kà-li-a IGI en-na-sú-in DUMU i-dí-a-bi4-im,"Witnessed by Ilī-ašrannī son of Sukkalliya, by Enna-Suen son of Iddin-abum."
i-na 2 ma-na 15 GÍN KÙ.BABBAR ša a šu-mì ší-im bé-tim iš-tí a-šur-ma-lik DUMU ku-ra-ra bé-lúm-ba-ni i-na-sú-in ú pè-ru-wa il5-qé-ú-ni-ni-ma ṭup-pá-šu-nu i-hi-ir-mu-ú i-na ŠÀ.BA ⅚ ma-na i-na KÙ.BABBAR-pí-a bé-lúm-ba-ni iš-qú-ul,"Of the 2 minas and 15 shekels of silver which, because of the payment for the house, Bēlum-bāni, Ennam-Suen and Peruwa, had obtained from Aššur-mālik, son of Kurara, and for which their valid deed had been drawn up, ⅚ mina thereof Bēlum-bāni paid with my silver."
a-na ⅓ ma-na 5 GÍN KÙ.BABBAR ṭup-pá-am ú-kà-il5-ma ṣí-ib-tum ma-dí-iš i-li-ik-ma a-na ⅚ ma-na KÙ.BABBAR im-gu-ra-ni,For 25 shekels of silver I kept a debt-note and a lot of interest has accrued and he has agreed with me on an amount of ⅚ mina of silver.
½ ma-na KÙ.BABBAR mu-sú-kà-e úṣ-ba-am ⅓ ma-na 1 GÍN,½ mina of spoiled silver has been added for me.
KÙ.BABBAR ší-im 3 ku-ta-ni ša qá-tim ša a qá-tí bé-lúm-ba-ni a-na É kà-ri-im i-dí-ú ŠU.NÍGIN 1⅔ ma-na 1 GÍN KÙ.BABBAR a-ha-ma 1 ma-na KÙ.BABBAR,"21 shekels of silver, the price of three kutānu-textiles of current quality that he deposited on Bēlum-bāni's account in the kārum-office - in all 1 ⅔ mina and 1 shekel of silver."
ša a-šu-mì a-na-ah-ì-lí DUMU ṭá-ki-i a-šùr-DU10 DUMU a-bu-ša-lim a-pu-lu na-áš-pè-er-tám ša a-šùr-DU10 a-šùr-ma-lik i-ni-iš-am um-ma šu-ut-ma i-na ni-kà-sí KÙ.BABBAR a-šur-DU10 ú-ṭá-hi-a-am,"Separately, as for the 1 mina of silver, which on behalf of Anah-ilī, the son of Ṭākī, I guaranteed to Aššur-ṭāb, son of Abu-šalim, Aššur-mālik brought me a letter of Aššur-ṭāb, saying: At the accounting Aššur-ṭāb has transferred that silver (claim) to me."
iš-té-ni-iš 2⅔ ma-na 1 GÍN KÙ.BABBAR a-šùr-ma-lik i-na li-bi4-a i-dí-i,All together Aššur-mālik has charged me 2 ⅔ minas and 1 shekel of silver.
a-na ša ki-ma i-a-tí qí-bi-ma,Say to my representatives:
a-ma-kam a-šur-ták-lá-ku pí-šu li-ip-té-ma <gap> ma-na LÁ 1 GÍN KÙ.BABBAR ša-áš-qí-lá-šu,Here Aššur-taklāku should make a statement and then make him pay <gap> mina minus 1 shekels of silver.
ma-na <gap>-i-dí DUMU lá+lá-<gap> KÙ.BABBAR 10 ma-na <gap>-ba-ni ha-ra-an <gap>-a na-ší,Broken Back that has no translation
um-ma i-dí-sú-in a-na ku-li-a qí-bi4-ma,Thus Iddin-Suen to Kuliya:
1 ma-na Ì.GIŠ ša tù-ùh-pí-a ú 5 ma-na URUDU ša ša-du-i-šu i pá-ni-kà lá té-zi-ba-am,The one mina of oil of Tuhpiya and the 5 minas of copper of local origin you must not leave behind for me when you leave!
a-hi a-ta i-hi-id Ì.GIŠ ú URUDU lá té-zi-ba-am,"Please, my brother, take care not to leave the oil and the copper behind for me!"
a-na <gap> ù a-lá-hi-im qí-bi-ma um-ma en-um-a-šùr-ma a-na a-lá-hi-im qí-bi-ma,To <gap> and Ali-ahum from Ennam-Aššur; specifically to Ali-ahum:
a-dí ša um-me-a-ni ša a-bi-ni tí-ir-tí a-dí ma-lá ù ší-ni-šu i-li-kà-kum-ma nu-za-kà-nim ù a-na <gap> ša qá-sú-nu iš-ku-nu-ni,"My messages have come to you a couple of times concerning the investors of our father, that we should clear (the matter); also, for <gap> on which they have laid claim, when the road opens <gap>"
i-na na-áp-tù ha-ra-nim ú <gap> i-na wa-ar-ki-tim ki-ma ṣú-ha-ru iš-tù ša-lá-tù-ar im-qú-tù-ni-ni-ma KÙ.BABBAR mì-ma lá ub-lu-ni-ni ú a-ṣé-er <gap> tù-ša-áš-ni-ú <gap>-ni um-me-a-<gap>,"Later, as the servants arrived from Šalatuwar and did not bring any silver, and in addition to"
ù wa-ar-kà-sà ša ni-ša-me-ú <gap> URUDU i-sà-ri-du-šu-ma a-na KÙ.BABBAR i-tù-ar,"<gap> and its resolution that we shall hear about <gap> as to the copper, they will pack it for him and it will be exchanged for silver."
a-wa-tum iš-tí ma-ma-hi-ir i-bi-tí-iq KÙ.BABBAR 1 GÍN ša ú-šé-ṣí-ú i ma-ah-ri-šu-nu a-ša-kán,"The matter with Man-mahir has been settled. Every shekel of silver that I have produced, I shall place before them."
URUDU ša ri šu 2 ANŠE.HI.A ṣa-lá-mì 10 i-lá-tim ú ú-nu-sú-nu šé-ep-IŠTAR i-ra-dí-a-ku-nu-tí,"Šēp-Ištar leads the copper <gap>, 2 black donkeys, 10 bags plus their harness to you."
a-ṣé-er <gap> ma-na ša a-ma-kam i-za-zu-ni <gap> 3 GÚ URUDU KI ma-ma-hi-ir ša ku-a-tí <gap> SIG5 ša e-zi-ba-ku-nu-tí-ni <gap>,"In addition to <gap> mina which stand there, 3 talents of copper, owed by Man-mahir, that he left with you <gap>"
a-na ku-li-a qí-bi-ma um-ma hu-na-hu-na,"To Kuliya, thus says Hunahuna:"
a-na-ah-DINGIR ú PÚZUR-a-šur i-li-ku-nim KÙ.BABBAR 1⅓ ma-na KÙ.BABBAR ša a-na-ah-DINGIR i-hi-ib-lu PÚZUR-a-šur áš-ra-kam-ma 14 GÍN KÙ.BABBAR ip-ta-an 1 ma-na 6 GÍN KÙ.BABBAR a-na ša-ni-im pá-qí-id,"Anah-ilī and Puzur-Aššur came here. As for the silver, the 1 ⅓ mina of silver for which Anah-ilī had become indebted, over there Puzur-Aššur consumed (for) 14 shekels of silver, [ (the rest) 1 mina 6 shekels has been entrusted to somebody else."
um-ma a-na-ah-ì-lí-ma DUB ša ku-nu-ki-a bi-lá-nim-ma KÙ.BABBAR li-qí-a,Anah-ilī said: Bring me the tablet with my seal then take the silver.
DUB a-na-ku lá a-mu-a ú-šu-ra-am,But I refused [to release that tablet.
um-ma en-na-na-tum ri-ig-ma-am lá ni-na-dí DUMU i-na-a lá i-ša-me-e,Ennānātum said: We will not file a complaint lest Innaya's son hears about it.
ni-ip-lá-ah-ma e-na-na-tum ú a-na-ku hu-ur-šam ni-ip-té-e-ma i-na ta-ma-lá-ki-kà ṭup-pá-am ša ku-nu-ki-šu nu-šé-li-ma ni-dí-šu-um,"Since we became afraid, Ennānātum and I myself, we opened the storeroom and took out of your tablet coffer the tablet with his seal, which we gave him."
1 ma-na 6 GÍN KÙ.BABBAR a-na-ku ú-kà-al,The 1 mina and 6 shekels of silver I have in my possession.
2 na-áš-pè-ra-tí-kà lá i-dí-nam ú a-na-ku DUB ša a-šur-DU10 lá ú-šé-er-šu-um,Since he did not give me your two letters I also did not release to him the tablet of Aššur-ṭāb.
ma-ma-an i-na ša-zu-za-tí-kà lá i-zi-iz,Not one of your representatives came into action.
iš-tù ṣú-ha-ru-ú i-li-ku-ni-ni ur-ki KÙ.BABBAR e-na-na-tim i-sà-hu-ru-ú mì-ma i qá-tí-šu lá i-ba-ší 1 GÍN KÙ.BABBAR ta-da-nam,"When the servants had come here, they were looking for the silver of Ennānātum, but he had absolutely nothing available (and) he was unable to give them even one single shekel of silver."
KÙ.BABBAR a-na-ku al-qé 2⅓ GÍN ša sà,I myself will use that silver for buying salt and then they can make themselves ready and depart.
3 ma-na KÙ.BABBAR ṣa-ru-pá-am i-na ší-im SÍG.HI.A ša ú-ší-na-lam i-lá-áš-ra-ni DUMU sú-kà-li-a il5-qé,Ilī-ašrannī son of Sukkalliya has received 3 minas of refined silver from the proceeds of Ušinalam's wool.
IGI a-šùr-ba-ni DUMU kur-bi-a-a IGI iš-me-DINGIR IGI i-dí-ku-bi-im,"Witnessed by Aššur-bāni son of Kurbiya, by Išme-ilum, by Iddin-Kūbum."
ša-lim-a-šùr a-na me-er-e i-dí-a-bi4-im iṣ-ba-at-ni-a-tí-ma,Šalim-Aššur seized us in his case against the sons of Iddin-abum
um-ma ša-lim-a-šùr-ma a-na ṭup-pì-im ša a-lim{ki} ša ra-bi4-ṣú-um ub-lá-ni ù ší-ma-tim mì-ma ta-tù-ra-nim ša 7 um-me-a-nu a-wa-tí-ni ig-mu-ru-ni,"Šalim-Aššur said: ""Do you contest the tablet from the City assembly that the attorney brought as well as the testament according to which 7 investors concluded our case?"""
um-ma me-er-ú i-dí-a-bi4-im-ma <gap> ša-lá-áš-tù-ma šu-nu a-na mì-ma šu-um-šu lá ni-tù-ra-kum,"Iddin-abum's son answered, all three of them: ""We do not contest anything against you."""
um-ma šu-be-lúm-ma a-na lu-qú-tim ša É a-šùr-be-el-a-wa-tim a-na-ku a-šé-e-kà,"Šu-Bēlum said: ""I sue you for the goods from Aššur-bēl-awātim's house."""
um-ma ša-lim-a-šùr-ma ša ni-iš a-lim{ki} ta-mu-ú lu ú-kà-al ki-ma a-na a-wa-tim ga-am-ra-tim i-tù-ru,"Šalim-Aššur said: ""Keep in mind what has been sworn by an oath by the City, since he (now) raises claim in a concluded case!"""
um-ma šu-be-lúm-ma zu <gap> a-he-e-a KÙ.BABBAR ù ṣí-ba-sú tù-ma-li,"Šu-Bēlum answered: ""Have you paid in full <gap> of my brothers, the silver and its interest?"""
um-ma ša-lim-a-šur-ma dí-ik-ma-am ù nu-ra-am ú-ma-li IGI PUZUR4.SA.TU,"Šalim-Aššur said: ""I have paid in ashes? and light."""
IGI EN.LÍL-ba-ni IGI a-šùr-GAL a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma ší-bu-tí-ni ni-dí-in,"Witnessed by Pusur-šadu'e, by Illil-bāni, by Aššur-rabi. The Kanesh colony gave us for these proceedings and we gave our testimony."
kà-ru-um ha-hu-um dí-nam i-dí-in-ma šu-ma šu-be-lúm ù en-na-sú-in me-er-ú i-dí-a-bi4-im <gap> a-na kà-ri-im kà-ni-iš{ki} lá i-li-ku-ma iš-tí šál-ma-a-šùr lá i-na-me-ru-ú-ma a-li i-ma-gu5-ru-ni lá e-ta-wu-ú lu-qú-tám a-na šál-ma-a-šùr ú-šu-ru-ú a-ba pá-šé-er a-wa-tim,"The Hahhum colony has passed a verdict: If Šu-Bēlum and Enna-Suen, Iddin-abum's sons, do not go to the Kanesh colony and do not meet with Šalim-Aššur and do not discuss in order to come to an agreement, then they must release the goods to Šalim-Aššur. Aba was the arbitrator."
IGI e-nu-um-we-er DUMU šu-da-a IGI i-lá-áš-ra-ni DUMU sú-kà-li-a IGI en-na-sú-in DUMU i-dí-a-bi-im IGI DUMU a-bu-bu ta-ar-dí-im,"Witnessed by Ennam-Wēr son of Šudaya, by Il-ašrannī son of Sukalliya, by Enna-Suen son of Iddin-abum, by Abūbu's younger son."
um-ma a-mur-IŠTAR-ma a-na ku-li-a qí-bí-ma,"Thus Amur-Ištar, to Kuliya:"
a-dí ma-lá ú ší-ni-šu a-šu-mì {d}MAR.TU-ba-ni pá-ší-ri-a a-ša ší-im TÚG.HI-tí-a áš-pu-ra-kum a-ta mì-ma-ša-ma úz-ni lá ta-pá-té,"Several times I wrote you concerning my retailers Amurrum-bāni because of the price of my textiles, but you have never sent my any information!"
a-na-ku a-na-kam a-na ku-a-tim na-ah-da-ku a-ta u4-ma-kál hu-ša-ha-ka lá té-zi-ib-ma a-na i-a-tim lá ta-na-hi-id ak <gap>,"I here have concern for your interests, but you have never, not even for a single day, sacrificed your own interests to care for mine!"
KÙ.BABBAR ší-im <gap> lu a-šur-e-nam <gap> šál-ma-a-šur <gap> lu {d}MAR.TU-ba-ni <gap> KÙ.BABBAR ša-áš-qí-il5-ma ú {d}MAR.TU-ba-ni ṭur4-dam,"<gap> silver, the price paid for my textiles, make both Aššur-ennam <gap> Šalim-Aššur <gap> and Amurrum-bāni pay that silver and send Amurrum-bāni to me."
šu-ma KÙ.BABBAR-pì i-ma-šu-hu té-er-ta-kà li-li-kam-ma úz-ni pí-tí,Send me a message if they try to rob me of my silver and keep me informed.
1 ma-na KÙ.BABBAR a-šùr-ba-ni DUMU i-dí-a-bi-im ha-bu-lam KÙ.BABBAR ša-áš-qí-il5 šu-ma šé-bi4-lam,"Aššur-bāni, son of Iddin-abum, owes me 1 mina of silver, make him pay and send it to me."
1 ma-na KÙ.BABBAR i li-bi a-šùr-e-nam DUMU <gap>-mì-ma i li-bi-šu i-šu-ú {d}UTU-e-nam ṣú-ha-ri-im ša a-šùr-e-nam ù ša i li-bi šál-ma-a-šùr ša-áš-qí-il5-šu-nu,"One mina of silver is owed by Aššur-ennam, son of <gap>, whatever is owed to me by him, by Šamaš-annam, the servant of Aššur-ennam, and what is owed by Šalim-Aššur, make them pay!"
ù <gap> 4 <gap> ša té-zi-bu <gap> ku-nu-ku-šu-nu <gap> ù ša ka-sà-tim ša DU10-ṣí-lá-a-šùr ù 1 <gap> a-bi-we-du DUMU <gap> i-ra-dí-a-ku-um,"<gap> 4 <gap> which you left behind <gap> their seals <gap> and those of the cups of Ṭāb-ṣilli-Aššur and one <gap> Abī-wedu{m}, son of <gap> is leading to you."
ší-tí lu-qú-tim ša a-pí-im lá-ta-ra-ak iṣ-ba-at,The rest? of the merchandise Latarak seized in Apum.
ṭup-pá-am ša ší-bu-tim da-na-am al-qé-ma ù ší-ip-ra-am áš-pu-ur-ma lu-qú-tám ú-ší-ir-ma a-bi-we-du i-ra-dí-a-ku-um,"I acquired a powerful tablet of the Elders and I sent a messenger and so obtained the release of the merchandise, which Abī-wedu is now bringing to you."
11 GÍN <gap> nu-ta-e-er a-hi a-ta a-šu-mì {d}MAR.TU-ba-ni pá-ší-ri-a ù KÙ.BABBAR ší-im ṣú-ba-tí-a ša ú-na-hi-du-kà <gap> ma-na 3 GÍN KÙ.BABBAR ša li-bi-i šál-ma-a-šur <gap> a-pu-tum i-<gap>,"11 shekels of silver <gap> we gave back. Please, my brother, [as for Amurrum-bānī, my retail agent, and the price of my textiles for which I called your attention, and the <gap> mina(s) 3 shekels of silver [owed by Šalim-Aššur <gap> please <gap>"
2½ ma-na ṣí-ba-ra-tum qá-dum ša a-bi4-e-dim,2 ½ minas of <gap> including those of Abī-wēdum.
1⅓ ma-na a-na ú-ra-ha-zi ša,1 ⅓ mina for <gap>
1 ma-na ul-ga-tim zi-ga-an-LUGAL 6 ma-na a-lu-li-tám ša 3½ GÍN KÙ.BABBAR ša 10 GÍN KÙ.BABBAR AN.NA 8½ GÍN KÙ.BABBAR a-na e-ma-ri-im 4½ ma-na URUDU a-na qá-qá-da-tí-šu-nu 1 ma-na a-na a-a-ar-tim,"For 1 mina <gap> ziganšarrū, 6 minas alulītum worth 3 ½ shekels of silver, for 10 shekels of silver tin, 8 ½ shekels of silver for a donkey, 4 ½ minas of copper for their head-tax, 1 mina for cowry shells."
mì-ma a-nim a-na a-šùr-ṣú-lu-li a-dí-in ša-bu,"All this I gave to Aššur-ṣululī, he is satisfied."
a-na en-nam-a-šur qí-bi-ma um-ma a-lá-hu-um-ma,To Ennam-Aššur from Ali-ahum:
a-hi a-ta a-ma-kam iš-tù a-wa-tù-um i-ba-tù-qú-ni tí-ir-ta-kà li-li-kam-ma a ma-lá tí-ir-tí-kà le-pu-uš a-ṣé-er ANŠE a-ni-ú-tim 3 ANŠE ù ṣú-ha-ri šé-ri-a a ma-lá té-er-tí-kà le-pu-uš,"My dear brother, send me word there after the matter has been dropped, then I shall act in accordance with your instructions. I shall act in accordance with your instructions."
a-na en-nam-a-šur ú a-lá-hi-im qí-bi-ma um-ma SIG5-pí-a-šur-ma,To Ennam-Aššur and Ali-ahum form Damiq-pī-Aššur:
a-dí ma-lá ú ší-ni-šu tí-ir-tí i-li-kà-ku-nu-tí,Once or twice I sent word to you.
a-na en-nam-a-šur qí-bi-ma ta-áš-pu-ra-am um-ma a-ta-ma ṣú-ba-tu ša DAM.GÀR i-na ma-a-ma ú i-na ú-ni-ip-sí-im e-zi-ib-ma ILLAT-tum <gap>-šu 1 GÍN im-<gap>,"""Say to Ennam-Aššur: You wrote me. You said, 'Leave the textiles belonging to the merchant in Mamma or in Unipsum, and <gap> the caravan <gap> 1 shekel.'"
i-nu-mì ILLAT-tum i-na ur-šu i-ma-ri-ú tí-ir-tí i-li-kà-ku-nu-tí,"When the carvan slowed down in Uršu, I sent word to you,"
um-ma a-na-ku-ma mì-li-ik lu-qú-tim ša DAM.GÀR mì-il5-kà,"saying: "" <gap> """
tí-ir-ta-ku-nu-ma ú-lá i-li-kam <gap>-tí <gap>-ú-tim <gap> ša DAM.GÀR <gap>-nim,your message and <gap> of the merchant <gap>
