transliteration,translation
šu-ma ba-lúm i-dí-IŠTAR a-na ig-ri i-ta-lá-ak i-ša-ri-iq-šu-um,"If without Iddin-Ištar's permission he takes up work for hire, it will be taken away from him."
a-na É i-dí-IŠTAR e-ra-áb ú ú-ṣí,He may enter and leave Iddin-Ištar's house. 
ba-lúm i-dí-IŠTAR a-na ig-ri ú-lá i-lá-ak,Without Iddin-Ištar's permission he must not take up work for hire. 
IGI ḫa-pu-a-lá IGI i-lá-li-a-aḫ-su IGI a-mu-ra IGI ta-lu-wa-na IGI ku-lá IGI e-lá-lí IGI ta-ta-li,"Witnessed by Habuala, by Ilaliahšu, by Ammura, by Taluwana, by Kula, by Elāli, by Tatali."
KIŠIB sú-kà-lí-a KIŠIB ga-zi-a KIŠIB a-gu5-za 0.33333,"Witnesses: Sukkalīya, Gaziā, Aguzā."
ma-na 5 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-gu5-za a-šùr-{d}UTU i-šu,Aguza owes Aššur-šamšī 25 shekels refined silver.
iš-tù ḫa-mu-uš-tim ša sú-kà-lí-a ù na-áb-sú-en6 0.66666 GÍN 15 ŠE i ITU.1.KAM ú-ṣa-áb,He will add 2/3 shekels 15 grains per month from the ḫamuštum of Sukkalliya and Nāb-Suen.
a-na pu-šu-ke-en6 qí-bi4-ma um-ma i-ku-nu-um-ma 0.33333,To Pūšu-kēn from Ikūnum:
ma-na KÙ.BABBAR ṣa-ru-pá-am šu-IŠTAR 0.33333 ma-na KÙ.BABBAR ù ni-is-ḫa-sú {d}IŠKUR-ba-ni i-na e-ra-bi4-šu-nu ša-qá-lam qá-bi-ú,"1/3 mina refined silver - Šū-Ištar, 1/2 mina silver and its excise - Adad-bāni--they promised to pay at their arrival."
ù áš-pu-ra-ku-um,Now I wrote to you.
mì-šu-um KÙ.BABBAR la tù-ša-áš-qí-il5-ma la tù-šé-bi4-lam 13,Why did you not collect the silver and send it?
ku-ta-ni en-na-sú-en6 a-na e-la-lí ú-še-bi4-lam,Enna-Suen brought 13 
mì-ma ša qá-tim sá-ri-dim ša-bu-ú,All of the share of the driver is paid up.
ù 7 GÍN KÙ.BABBAR ú-šé-ba-lam 1,"Also, I will send 7 shekels silver."
ku-ta-nam {d}IŠKUR-ba-ni a-na e-lá-lí-ma ú-bi4-il5,Adad-bāni brought 1 
mì-šu-um ki-ma ku-ta-ni a-na e-lá-lí ta-áp-qí-du té-er-ta-kà la i-li-kam 8,Why did your message never come concerning the textiles you sold on credit to Elāli?
ma-na AN.NA iš-tù tù-úṣ-ú a-dí-na-ku-um,I gave/sold you 8 minas tin after you left.
i-na 9 TÚG ša a-na-ku e-zi-bu 6 TÚG a-na a-lá-ḫi-im 3.33333 TÚG ki-iš-da-tù-a ŠÀ.BA 0.33333 TÚG 1 {TÚG}ku-sí-tum 1 maš-ku-num i-a-um i-na wa-aḫ-šu-ša-na 5.66666,"Of the 9 textiles which I personally left, 6 textiles were for Alāhum;"
TÚG i-na É.GAL-lim ki-iš-dá-tum ša ì-lí-a 5 {TÚG}ma-ku-ḫu ù tù-tù-ru ša a-lá-ḫi-im ša ì-lí-a-lim-ma <gap> GÚ 6.66666 ma-na,5 2/3 textiles in the palace were the share of Ilī-ruum; 5 makūhu-textiles and the
AN.NA ša šé-ep ì-lí-a ŠÀ.BA 5 ma-na 9.66666 GÍN AN.NA a-na ì-lí-a-lim i-li-ik,x talents 6 2/3 minas of tin transported by
<gap> ma-na KÙ.BABBAR a-ḫu-ur,... silver remains.
<gap> AN.NA <gap> ša šé-ep ku-ra-ra <gap> ma-na 18.33333 GÍN AN.NA ḫu-bu-lam 7 {TÚG}ku-ta-nu ik-ri-bu ša a-šùr,... tin ...
1 TÚG šu-ru-um ik-ri-bu ša {d}IŠTAR 1 {TÚG}ku-ta-num 2 TÚG šu-ru-tum <gap> a-šùr-i-dí a-na ì-lí-a-lim <gap> a-na 3.6666600000000003 ma-na a-na kà-ri-im ta-ad-nu <gap> 4.66666 GÍN pá-zu-ur-šu-nu <gap> 6 GÍN <gap> 5 GÍN.TA <gap> 1.5 GÍN.TA a-na kà-ri-im áš-qúl ší-tí KÙ.BABBAR-pì-šu 3 ma-na <gap> ma-na ší-im <gap> ma-na <gap> 12 <gap>,"7 kutānu-textiles were the votive offerings of Aššur, 1 black textile was the votive offerings of Ištar; 1 kutānu-textile and 2 black textiles which Aššur-idi entrusted to Ilī-ālum have been sold for 3 2/3 minas of ... 4 2/3 shekels: expenses for their smuggling; "
um-ma a-šur-i-dí-ma a-na a-šur-na-da qí-bi4-ma,From Aššur-idī to Aššur-nādā:
i-na KÙ.BABBAR ša ik-ri-bi4-a ša 1 ma-na KÙ.GI ša-am-ša-am a-na a-šur e-ep-ša-am,"Of the silver from my votive offerings you should make me a sun-disk for divine Assur, weighing 1 mina of gold."
ni-is-ḫa-sà a-ḫa-ma ku-un-kà-am 6,Seal the import duty separately.
ma-na KÙ.BABBAR ḫu-ša-e-e SIG5 ù ni-is-ḫa-sú a-na {d}IŠTAR ku-un-kà-am,"Place 6 minas of good quality scrap silver plus its import duty, for divine Ištar, under seal."
ší-tí KÙ.BABBAR a-ḫa-ma ku-nu-uk-ma šé-bi4-lam,Seal then also the rest of the silver and send it to me.
ù a-ta za-ki-a-ma ra-ma-kà tí-ib-a-ma a-tal-kam,"Then you must clear yourself of obligations, set out and come here."
ša i-ṣé-ri-kà ṣa-ḫu-ru-ni na-ru-qá-tim na-áš-ú ù ša i-ṣé-ri-a ṣa-ḫu-ru-ni 10 ma-na KÙ.GI iš-ta-áp-ku,"People less important than you administer joint-stock investments, and people less important than me have invested 10 minas of gold. "
al-kà-ma na-ru-qá-am na-an-šé-ma ù ṣí-i,Come and take over a joint-stock capital and only then leave again.
ù šu-ma a-ma-kam ma-ma-an i-da-na-kum le-qé,"Also, if anyone there wants to give you anything, then take it! "
al-kà-ma ù a-na-kam a-šar lá-qá-im lá-šu,"Come then, for here there is no opportunity for receiving anything."
a-šu-mì ḫa-ra-ni-kà i-lu-um li-ba-tí-kà ma-li,The god is full of anger towards you because of your journey.
tí-ib-a-ma a-tal-kam 10,Set out and come! 
ma-na KÙ.BABBAR ša tù-wa-ta-ra-ni a dí-na-an na-pá-áš-tí-kà li-li-ik,The 10 minas of silver which you will give me in addition will serve as a substitute for your own life.
ik-ri-bu ša a-šur ù {d}IŠTAR ša TÚG ga-sú-ri-im ù ša {d}NIN.ŠUBUR šu-ma lá ma-ṣí li-ba-al-ki-tù,"As to the votive offerings for divine Assur and Ištar, the textiles from Gasur and for divine Ilabrat--if there is not enough, then have it shipped."
TÚG ù <gap> GÍN KÙ.BABBAR áp ša <gap> É kà-ri-im lá-ap-ta-ku 2,I am written down in the colony office for 3 textiles [(and x shekels)?] silver of the ... .
ma-na 18 GÍN pu-šu-ke-en6 i ni-kà-sí ni-ša-kán,We will set 2 minas 18 shekels (silver) for(?) Pūšu-kēn at accountings.
um-ma a-šùr-i-dí-ma a-na a-šùr-ta-ak-lá-ku qí-bi4-ma 3,From Aššur-idī to Aššur-taklāku:
TÚG ra-qá-tum 2 {TÚG}ší-li-ip-ki-ú 4 {TÚG}ta-ku-uš-ta-ú 2 {TÚG}lu-bu-šu 1 11 TÚG.ḪI.A 1 ma-na 0.83333 GÍN KÙ.BABBAR it-bu-lu 0.5,"3 thin textiles, 2 "
GÍN wa-ṣí-tum 0.33333,1/2 shekel: export duty.
GÍN ší-im na-ru-qí-im 2,1/3 shekel: the price of a sack.
ma-na AN.NA a-na qá-tí-šu 17 GÍN.TA KÙ.BABBAR-áp-šu 7 GÍN,"2 minas of tin at his disposal--at the rate 17 to 1, in silver 7 shekels."
KÙ.GI ša lá ta-dí-in,Your gold was not sold.
a-ta-ma iš-tí wa-ar-ki-ú-tim ú-šé-ba-lá-ku-um,"You said: ""I shall send it to you as soon as possible."""
KÙ.GI lu ša ma-i-šu lu ku-bu-ur-ší-nu-um ma-ma-an i-na ba-ri-ku-nu lá ú-šé-bi-lá-am šu-ma KÙ.GI pá-ša-lúm SIG5 šé-bi4-lá-nim mì-ma,"No one among you should send me any alluvial gold or any kuburšinnu-gold; if the pašallu-gold is of good quality, then send me some."
a-nim {d}UTU-ba-ni ù DINGIR-šu-ra-bi4 lu-qú-tám ša a-dí-na-ku-ni ù lu-qú-ut 1 GÚ-tim a-ni-qì za-ki-a-ma tí-ib-a-ma a-tal-kam,All this Šamaš-bāni and Ilšu-rabi are bringing to you.
KIŠIB a-šùr-GAL DUMU ma-nu-um KIŠIB i-ku-nim DUMU {d}UTU-ba-ni KIŠIB PUZUR4-a-šùr DUMU lá-qé-ep 19 0.33333,"Seals: Aššur-rabi s. Mannum, Ikūnum s. Šamaš-bāni, Puzur-Aššur s. Lā-qēpum."
GÍN 15 ŠE KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er PUZUR4-a-šur DUMU lá-qé-ep DAM.GÀR-ru-um i-šu,[Puzur-Aššur s. Lā-qēpum] owes the merchant 1/3 shekels 15 grains [refined silver].
iš-tù ḫa-mu-uš-tim ša pu-šu-ke-en6 ITU.KAM ša ke-na-tim li-mu-um ša qá-tí ì-lí-dan 0.66666 GÍN.TA i-na ITU.KAM ší-ib-tám a-na KÙ.BABBAR a-nim ú-ṣa-áb,"He will add 2/3 shekels per month as interest to this silver from the ḫamuštum of Pūšu-kēn, month Šā kēnātim, eponymate after teh one of Ilī-dān."
a-na pu-šu-ke-en6 qí-bi4-ma um-ma i-dí-ku-bu-ma,To Pūšu-kēn from Idī-Kūbum:
ta-áš-pu-ram,You wrote me.
um-ma a-ta-ma KÙ.BABBAR <gap> ú me-ḫi-ra-am ša na-áš-pé-er-tí-kà lá-pì-ta-ma lá-áš-ta-me ki-ma a-šar 1 ma-na.TA KÙ.BABBAR iš-qú-lu-ni-ni a-dí ú-mì-im a-nim i-im-ṣú-ru-ni-ni um-ma a-na-ku-ma mì-nam lu-šé-bi4-il5 šu ma <gap>-ib-ri i-na a-lá-ki-<gap> KÙ.BABBAR-pì-kà ú a-na-ku <gap> ma-na KÙ.BABBAR ú-šé-ba-al <gap> GÍN KÙ.BABBAR ú-šé-ba-al <gap> ša a-ṣé-er a-bi4-<gap> li-li-<gap>,"""Write down the silver ... the exchange value of your shipment so that I may read it."
a-na šu-ku-bi-im qí-bi-ma um-ma pu-šu-ke-en6 ù i-na-a-ma 10,To Šū-Kūbum from Pūšu-kēn and Innāya:
ma-na KÙ.BABBAR ma-áš-qá-al-tum i ša šé-ep pu-šu-ke-en6 i-ší-qí-il5-ma 10 GÍN ṣí-ib-tum KÙ.BABBAR ma-sú-ḫu-um i-bi-ší-ma 15 GÍN ki-ib-sà-tum,"10 minas silver, the installment payment from the goods of Pūšu-kēn's transport has been paid, and 10 shekels, interest, turned out to be silver of inferior quality, so 15 shekels was the compensation."
ŠU.NÍGIN 10.33333 ma-na 5 GÍN,In total it is 10 minas 25 shekels.
ŠÀ.BA 10 GÍN ša-du-a-tám ni-dí-in-ma 10 ma-na 15 GÍN KÙ.BABBAR ku-nu-ki-ni a-šùr-ma-lik na-áš-a-kum,"Thereof, we gave 10 shekels as the šaddu'ātum and Aššur-mālik brings you 10 minas 15 shekels of silver."
um-ma pu-šu-ke-en6-ma,From Pūšu-kēn:
u4-mu tám-kà-ri-kà ša šé-pí-a 3 ITU.KAM a-ḫu-ru 10,The terms of your merchant(s) related to my 
ma-na 17 GÍN KÙ.BABBAR ša šu-ku-bi-im ša-du-a-sú ša-bu 6 GÍN a-na PUZUR4-a-šùr mì-ma a-nim a-na a-šùr-ma-lik ap-qí-id,"10 minas 15 shekels silver belonging to Šū-Kūbum, its "
IGI PUZUR4-a-šùr DUMU šu-lá-ba-an IGI PUZUR4-a-šur DUMU šu-{d}EN.LÍL IGI dan-a-šùr,"Witnesses: Puzur-Aššur son of Šū-Laban, Puzur-Aššur son of Šū-Enlil, Dān-Aššur."
qá-ra-a-tim li-mu-um bu-zu-zu 20 ma-na KÙ.BABBAR i da-na-ma qá-tí a-ša-kà-an IGI,Month: Qarrātim.
a-šur-GAL IGI a-šur-{d}UTU-ši IGI pí-lá-aḫ-a-šur 10 ma-na KÙ.BABBAR ṣa-ru-pu-um iš-tí PUZUR4-a-na ni-a-im iš-tù,"Witnesses: Aššur-rabi, Aššur-Šamši, Pilaḫ-Aššur."
ḫa-mu-uš-tim ša a-šur-ta-ak-lá-ku ù kà-sí-a a-na 30 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qúl 0.5 GÍN.TA i-na ITU.KAM a-na 1 ma-na-im ṣí-ib-tám ú-ṣa-áb,He will pay 30 weeks from the ḫamuštum of Aššur-taklāku and Kasīya.
ITU.KAM,"If he does not pay (on time), he will add 1/2 shekels per mina per month as interest."
té-i-na-tim li-mu-um a-mur-a-šur IGI PUZUR4-{d}IM DUMU i-dí-IŠTAR IGI du-um-qá-a DUMU kur-ub-a-a <gap> mu-ḫu-ur-šu <gap> a-ṣé-er KÙ.BABBAR <gap> a-šur-ta-ak-lá-ku <gap> ak-lá-ku <gap>,Month: Teʾinātim.
i-šu iš-tù ḫa-mu-uš-tim ša li-lu-ší-im ITU.KAM ta-an-wa-ar-ta li-mu-um a-al-DU10 DUMU pì-lá-aḫ-a-šùr 0.66666 ma-na 7.66666 GÍN KÙ.BABBAR ṣa-ru-pá-am a-na 13 ḫa-am-ša-tim,Ṣeḫr-ilī s. Aššur-emūqī s. Qaqqadānum owes Amur-ilī s. i-nu-ba-a 1 mina 35 1/3 shekels refined silver.
i-ša-qal 0.66666 ma-na 7.66666 GÍN a-na 20 ḫa-am-ša-tim,"He will pay 47 2/3 shekels refined silver thirteen weeks from the ḫamuštum of Lilušum, month of Tanwarta, Eponymate of Āl-ṭāb s. Pilaḫ-Aššur."
i-ša-qal šu-ma i-na u4-mì-šu ma-al-ú-tim lá iš-qúl <gap> GÍN.TA ṣí-ib-tám,He will pay 47 2/3 shekels in twenty weeks.
ú-ṣa-áb <gap> IGI bu-zu-li-a IGI sú-e-ta-ta,"If he does not pay at the fulfillment of his term, he will add x shekels (per mina per month) as interest."
KIŠIB a-ku-za DUMU šu-a-nim KIŠIB lá-qé-ep DUMU {d}AB-ba-ni KIŠIB ṣí-lu-lu DUMU ú-ku,"Sealed by Akuza son of Šu-Anum, by Lā-qēp son of Illil-bāni, by Şilūlu son of Uku."
a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr i-na ba-áb DINGIR ṭup-pá-am ni-dí-in,The Kanesh colony gave us for these proceedings and we gave a tablet before Aššur's dagger in the Gate of the God.
um-ma a-šùr-ša-dí-li-ma a-na ku-li-a ù a-šur-la-ma-sí a-na ku-li-a qí-bi-ma,Thus says Aššur-šad-ilē to Kuliya and Aššur-lam(assi) and in particular to Kuliya:
a-šu-mì a-wa-tim ša É sà-ba-sí-a a-wu-tum ša ma-aḫ-ri-kà lá iz-ku-ú lu-qú-ut-kà ša i-na a-pí-im té-zi-bu-ma lá-ta-ra-ak iṣ-ba-at,"Because of the affair of Sabasiya's house the case that was not settled in your presence, Latarak has seized your merchandise that you had left behind in Apum."
áš-me-ma ṭup-pá-am ša ší-bu-tim ú ší-ip-ra-am al-qé-ma a-na a-pí-im i-li-ik-ma lu-qú-tám ú-ší-ir-ma a-bi-we-du-um i-ra-dí-a-ku-um,When I heard it I availed myself of a tablet of the Elders and a messager who went to Apum and obtained the release of the merchandise and Abī-wēdum is now leading that to you.
be-et-kà URUDU KÙ.GI ú-ṣú-ra-num ta-da-nam lá i-mu-a,"As for your house, Uṣurānum refuses to give either copper or gold saying: 'All has been consumed'."
um-ma šu-ut-ma ša-qú-ul ba-pí-ra-am ša ša-ku-ul-tim ú ku-ku-ba-tim É DAM.GÀR ni-il5-qé-ma a-na DAM ili5-ba-ni ni-dí-in,From a merchant we borrowed beer bread for the banquet and for drinking flasks and we gave them to Ilī-bāni's wife.
mì-ma li-ba-kà lá i-pá-ri-id ki-ma,There is absolutely no reason to get nervous.
a-wi-lu-tí-kà lu-qú-ut-kà a-na KÙ.BABBAR ta-e-er-ma tí-ib-a-ma a-tal-kam,"Gentleman as you are, convert your merchandise into silver and come immediately here."
a-ḫi a-ta tí-de8-e ki-ma KÙ.BABBAR 1 GÍN ša qá-tim a-na ša-ku-ul-tim <gap> TÚG.ḪI.A,Me dear brother realizes that every single shekel of silver at hand [will be used?] for the banquet.
<gap> BA <gap> a-šur-lá-ma-sí qí-bi4-ma KÙ.BABBAR šé-bi4-lá-ma li-ba-am dí-nam ší-im SIG5 a-na a-šur-ṣú-lu-lí dí-in,. . . . . . . . . . . . . . . ..  . .. . . . . . . . .
li-bu-šu lá tù-lá-ma-an,Tell Aššur-lamassi: 'Send the silver ( and so ) encourage us'!
ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-mur-a-šur DUMU i-dí-lim en-num-a-šur i-šu,Amur-Aššur s. Idī-ilim owes Ennum-Aššer 15 minas refined silver.
iš-tù ḫa-mu-uš-tim ša šu-ku-bi-im ù e-la-ma a-na 66 ḫa-am-ša-tim i-ša-qal,He will pay 66 weeks from the ḫamustum of Šū-Kūbim and Elamma.
šu-ma la iš-qú-ul 1.5 GÍN.TA i-na ITU.KAM a-na 1 ma-na-im ṣí-ib-tám ú-ṣa-áb,"If he does not pay, he will add interest at the rate of 1 1/2 shekels per month per mina."
ITU.KAM ma-ḫu-ur-ì-lí,Month: Maḫur-ilī
li-mu-um PUZUR4-ni-ra-aḫ,Year: Puzur-Niraḫ
IGI sú-sà-a IGI ṣí-li-IŠTAR IGI a-šur-ma-lik,"Witnesses: Susaya, Ṣilli-Ištar, Aššur-mālik."
ma-na KÙ.BABBAR ku-nu-ki ša lu-lu a-na pu-šu-ke-en áp-qí-id,I entrusted 1 2/3 minas silver under the seal of Lulu to Pūšu-kēn.
IGI PUZUR4-a-šùr DUMU i-li-šu-da-a IGI a-na-lí,Witness: Puzur-Aššūr son of Ilišu-daya son of Anali.
a-na pu-šu-ke-en6 qí-bi4-ma um-ma a-šur-ma-lik-ma ù {d}IŠKUR-ṣú-lu-li-ma 5 0.66666,To Pūšu-kēn from Aššur-mālik and Adad-ṣulūlī:
ma-na KÙ.BABBAR 12 GÍN KÙ.GI ku-nu-ku-šu ša i-ku-pì-a-šur i li-bi4 né-pì-ší-im na-dí,5 2/3 minas of silver and 12 shekels of gold under his seal belonging to Ikūppī-Aššur is placed in his package.
ku-nu-ki-ni i-ku-pì-a-šur na-áš-a-kum-ma 1.66666 ma-na KÙ.BABBAR <gap> ṣa-ru-pá-am i-ku-pì-a-šur li-iš-qú-lá-ku-ma KÙ.GI dí-šu-um 7,Ikūppī-Aššur brings it to you under our seals and let Ikūppī-Aššur weigh out to you 1 2/3 minas of refined silver so that you sell the gold to him.
ma-na KÙ.BABBAR ší-im URUDU 7 GÚ ša PUZUR4-a-šur a-ṣé-er PUZUR4-a-šur šé-bi4-il5 <gap>,"Send 7 minas of silver to Puzur-Aššur, the price of about 7 talents of copper belonging to Puzur-Aššur."
um-ma lá-qé-pu-um ás-qú-dum ù kur-ub-IŠTAR-ma a-na a-šur-na-da qí-bi-ma 2,"From Lā-qēpum, Asqūdum and Kurub-Ištar to Aššur-nādā:"
GÚ 10 ma-na AN.NA ku-nu-ki-kà ù 4 ku-ta-ni a-šur-{d}UTU-ši ub-lam AN.NA-ka nu-sà-ni-iq-ma 2.6666600000000003 ma-na im-ṭí 0.33333,"Aššur-šamšī brought 2 talents 10 minas of tin under your seal, plus 4 "
ma-na 6 GÍN pá-ar-zi-lam a É kà-ri-im ni-iš-qú-ul,We paid 26 shekels aside to the office of the colony.
ší-tí AN.NA-ka 2 GÚ 6.83333 ma-na 4 GÍN AN.NA-ka ni-da-ma KÙ.BABBAR nu-šé-ba-la-kum,"We shall sell the rest of your tin, 2 talents 6 5/6 minas 4 shekels of tin belonging to you, and we shall send you the silver."
a ma-lá té-er-tí-kà ANŠE a-šur-{d}UTU-ši i-ra-de8-a-kum,In accordance with your letter Aššur-šamši's donkey will lead it to you.
qí-bi-ma um-ma sà-ba-sí-a-ma a-šu-mì ṭup-pì-im ša É wa-áš-ḫu-pá-ša ta-áš-pu-ra-ni,To Puzur-Aššur from Sabasiya:
i-lá-áp-ra-at-ba-ni iš-tí-kà ṣa-ba-at-ma ṭup-pì pì-té-ma ṭup-pá-am ša 49 ma-na KÙ.BABBAR ša a-na-aḫ-DINGIR gu5-ba-áb-tim a-ḫa-tí-šu ù a-al-DU10 a-ḫi-šu ša 2-šé-na bé-ta-an e-ru-ba-tù-ni šé-li-ma i-na ṣí-ba-at ṭup-pí-im a-wi-lu a-ni-ú-tum wa-du-ú a-šar a-wi-lu a-ni-ú-tum da-a-nu wa-du-ú ma-e ší-qí-ma ḫa-li-iq É-tí ki-lá-le-ma,"Regarding the tablet (in?) the house of Wašḫuba about which you wrote me, take Ilabrat-bāni with you, open my tablet, and take out the tablet stating 49 minas silver (owed by) Anaḫ-ilī, his sister the gubabtum priestess, and Āl-ṭāb his brother concerning the two houses they entered, --there are these men denoted in the supplementary tablet -- wherever these men are denoted as judges, blot them with water so they are erased."
qá-at-kà li-iṣ-ba-sú-nu ṭup-pu-um ša 21 ma-na 10 GÍN KÙ.BABBAR ša i-ṣé-er ša-lim-a-šur i-ku-num ù sà-ba-sí-a DAM.GÀR i-šu-u KÙ.BABBAR i qá-qá-ad šál-mì-ni ra-ki-is ṭup-pá-am šé-li-šu-ma a-mu-ur-ma a-šar KÙ.BABBAR a-šu-mì ì-lí-iš-tí-kál lá-qé-e wa-du-ú ma-e ší-qí-ma DUMU ša-lim-a-šur a pu-tí kà-ma kà-li-im-šu-ma šu-ma a-wa-tám i-kà-pár li-ik-pu-ur KÙ.BABBAR a-na DAM.GÀR áš-qú-ul-ma ṭup-pá-am ú-šé-ṣí-a ma-lá ta-le-e-ú,Let your hand seize them--
a-wa-tám gu5-mu-ur 1 ṭup-pu-um ša ku-nu-uk ì-lí-a-lim DUMU sú-kà-li-a ša 8 ma-na KÙ.BABBAR ša 2 ma-na KÙ.GI il5-qé-ú,"As much as you are able, settle the matter."
ṭup-pu-um i-ba-ší lá i-ba-ší úz-ni pí-té a-na ṭup-pé-e ša ší-bi ša a-šu-mì i-ku-nim DUMU sà-ma-a al-ta-qé-ú KÙ.BABBAR 1 ma-na ù e-li-iš ag-mu-ur-ma <gap> a-ta-ta-li-ik-ma ba-lu-um ga-am-ri-a lá-qá-im ṭup-pí-a ta-áp-té-ma ṭup-pè-e ša ší-be tù-šé-li-ma i-na KÙ.BABBAR 1 GÚ ù 2 GÚ me-er-e lá-li-im té-ṭí-ir a-ḫi a-ta be-lí a-ta,"A tablet with the seal of Ili-ālum s. Sukkalliya stating, ""8 minas silver of the 2 minas gold which he took."",inform me as to whether or not the tablet is available."
ga-am-ri lá i-ḫa-li-qá-ni,"My dear brother and lord, have you not lost everything that was mine?"
ga-am-ri DUMU lá-li-im ša-dí-in,My all was handed over to the sons of Lālum.
ṭup-pu-um ša dí-in kà-ri-im wa-aḫ-šu-ša-na ṣa-ḫe-er-GAL ša 0.66666 ma-na KÙ.GI <gap> ù ṣí-ba-sú i-na ṭup-pí-a <gap> ša a-na {d}IŠKUR ḫa-bu-lá-ku-ni i-ṣa-ḫe-er-ma 0.66666 ma-na ù ṣí-ba-sú en-um-a-šur i-ša-qú-lu ú ṭup-pu-um ša kà-ri-im i li-bi4 ṭup-pì-a,The tablet recording the decision of the plenary (assembly of the) colony at Waḫšušana regarding the 2/3 minas gold and its interest is in my tablet regarding that which I owe to Adad.
i-ba-ší ša-ni-um ṭup-pu-um ša kà-ri-im,"The tablet of the colony, is within my tablet."
i-ba-ší ša ší-im-tám,There is a second tablet of the colony.
zu-pá i-ša-qal,Zupa will pay our the share.
ṣí-ib-tám a-na-ku a-ša-qal šu-a-tí ṭá-bi4-šu-ma ša 0.66666 ma-na a kà-ri-im šu-ku-ma ṭup-pá-am ša kà-ri-im li-qé-a-am ša ki-ma i-na mì-ma zu-pá i-šu-ú i sú-ḫu-pí-im ša {d}IŠKUR,I myself will pay the interest.
i-lá-qé,"The represetative will take it from whatever Zupa has, from the holdings of Adad."
IGI i-dí-sú-en6 IGI PUZUR4-a-šùr IGI lá-ra-am-sú,"Witnesses: Idī-Suen, Puzur-Aššur, Laram-Suen."
KÙ.BABBAR li-tám SIG5 i-ṣé-er iš-pu-nu-ma-an ù ta-li-a ú ta-li-iš me-er-e-šu ša a-ma-li-a pu-šu-ke-en6 i-šu,"1 Mine 9 Seqel gutes . . . . . . . Silber hat zu Lasten des Išpunuman und des Tali’a und des Tališ, seiner Söhne, aus Amali’a, Pūšukēn gut. "
i ḫa-ar-pí ša i-lá-kà-ni <gap> na-ru-uq <gap> mì-iš-lam še-am mì-iš-lam ar-ša-tim ú-ṣú-bu IGI <gap> DUMU a-du-du,"In der kommenden Erntezeit werden sie [ . . Ṣa]ck [. . . . Krug] Getreide, die Hälfte [des Zins]es ‘hinzugügen’ [Vor . . . . . , dem Sohne des A]dūdu (Rs unbeschrieben)."
<gap> ma-na 4.83333 GÍN KÙ.BABBAR ṣa-ru-pu-um KI a-šur-na-da ni-a-im,x minas 4 5/6 shekels of refined silver is owed by our own Aššur-nādā.
iš-tù ḫa-mu-uš-tim ša a-mur-{d}UTU ù i-ku-nim a-na 27 ḫa-am-ša-tim i-ša-qal,Reckoned from the week of Amur-Šamaš and Ikūnum he is to pay in 27 weeks.
